LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,PAY_MEAN,PAY_STD,PAY_MAX,PAY_MIN,BILL_AMT_MEAN,BILL_AMT_STD,BILL_AMT_TOTAL,PAY_AMT_MEAN,PAY_AMT_TOTAL,AGE_BINNED,PAYMENT_RATIO,CREDIT_UTILIZATION
401929,1,3,2,51,1,1,1,5,3,2,291178,235460,54891,35017,282561,426778,33965,46339,12797,46613,2236,40033,1,15166.333333333334,20192.00550322885,46613,1,220980.83333333334,150632.1740232367,1325885,30330.5,181983,3,0.1372539850740168,3.298804017616796
218354,2,2,2,45,4,0,-1,2,-2,3,493033,458923,286513,395591,361485,294361,7041,24511,7515,46369,24219,14567,0,10352.333333333334,14677.23037616946,46369,-2,381651.0,84437.7714154039,2289906,20703.666666666668,124222,2,0.05424764160622565,10.487126409360547
21009,2,4,3,35,8,4,1,5,1,-2,318214,193533,11888,300925,209826,436854,22187,42100,17490,10026,24298,25626,0,11812.0,14282.53354148473,42100,-2,245206.66666666666,143890.83596903126,1471240,23621.166666666668,141727,1,0.09633166580564943,70.02903517206774
141651,2,3,3,44,2,5,8,5,-2,4,417055,281320,198455,286496,48288,394727,16273,23765,29887,13189,8098,30150,1,10115.333333333334,12223.408484121643,30150,-2,271056.8333333333,135536.3084629601,1626341,20227.0,121362,2,0.07462272672208681,11.481323816905766
275400,2,3,1,47,3,-1,8,3,0,3,399881,401483,151684,229188,19993,336872,2830,35914,7100,35029,41869,22523,1,12106.75,16724.188177742602,41869,-1,256516.83333333334,152122.14722572998,1539101,24210.833333333332,145265,2,0.09438301969780126,5.588602033385662
320404,2,1,3,28,7,7,7,-1,6,1,172730,213566,357174,138522,239511,304656,41659,16844,32404,47586,39840,9584,1,15662.0,19233.34968698428,47586,-1,237693.16666666666,81731.57112503507,1426159,31319.5,187917,0,0.13176441056002047,4.451127326736086
136364,2,2,1,20,1,4,3,5,2,-2,129805,116770,27789,232035,299645,24169,2258,31240,43153,35494,7636,46087,1,13823.416666666666,19050.935440923695,46087,-2,138368.83333333334,110084.24322202822,830213,27644.666666666668,165868,0,0.1997896925244488,6.088212431388869
78284,2,4,2,48,-1,5,8,8,2,6,215246,497262,244365,225014,39424,436137,32662,24918,14657,22245,18191,28272,0,11747.75,13043.576406694321,32662,-1,276241.3333333333,166048.17353728003,1657448,23490.833333333332,140945,2,0.08503735863804775,21.172244647422563
419115,1,1,3,41,7,3,4,3,8,1,233620,478285,289557,291877,143451,208921,15703,18355,22510,8450,5021,36456,1,8876.75,11947.928965648474,36456,1,274285.1666666667,114194.87092232586,1645711,17749.166666666668,106495,2,0.06471063266875854,3.926633501535553
492357,1,1,1,35,6,3,0,3,1,-1,120042,421739,308645,140787,161016,279893,9606,44077,11415,23050,42430,31802,0,13532.666666666666,17348.66315171043,44077,-1,238687.0,118147.29888575531,1432122,27063.333333333332,162380,1,0.11338419492186183,2.908706487359967
267588,1,4,1,60,7,7,0,5,0,5,447298,344186,202578,38797,281397,10976,33354,5635,18063,30338,16166,49902,1,12790.166666666666,17001.063340184628,49902,0,220872.0,171860.79167395917,1325232,25576.333333333332,153458,4,0.1157970830766871,4.952509081106206
94122,1,1,2,63,4,-2,7,-2,2,-1,271273,147432,152183,72544,139241,468036,28726,24346,1098,16547,21965,22815,0,9625.416666666666,12000.459767391743,28726,-2,208451.5,142464.81589606608,1250709,19249.5,115497,4,0.09234522179012676,13.288168547063513
143430,1,2,3,60,1,1,5,-1,8,2,489222,456706,341246,349588,47824,451370,15762,9718,47688,25512,16193,21248,1,11344.75,14884.825324195719,47688,-1,355992.6666666667,162613.94622438343,2135956,22686.833333333332,136121,4,0.06372837268180444,14.891975179426256
19011,2,2,2,26,0,-2,2,6,1,8,405008,137778,423784,11246,82428,271639,25648,43052,20794,6510,15501,18006,0,10793.833333333334,13988.567519314629,43052,-2,221980.5,171850.90965339696,1331883,21585.166666666668,129511,0,0.0972390217458311,70.05854504917897
458006,1,3,1,33,7,1,1,8,5,3,277852,400404,346808,428221,86973,288655,12311,12673,39443,22609,37365,18081,1,11875.583333333334,14801.090134657055,39443,1,304818.8333333333,122125.34188352009,1828913,23747.0,142482,1,0.07790529128499939,3.993207512556619
67698,1,1,1,48,0,-1,4,5,1,8,473520,459129,466051,347198,421347,352508,43184,31671,7132,4538,37378,13788,1,11475.666666666666,16365.989664452612,43184,-1,419958.8333333333,57224.59113149404,2519753,22948.5,137691,2,0.05464464175653144,37.22049395791279
292493,1,3,3,38,6,8,4,4,8,5,252437,301501,358631,384043,142159,132347,15690,8278,40617,2454,25889,49031,1,11832.833333333334,17489.09362916492,49031,4,261853.0,106822.71295562568,1571118,23659.833333333332,141959,1,0.0903554029677654,5.371472137776386
144287,1,1,1,38,2,2,6,4,5,8,443553,401528,382309,417992,357345,110957,12257,20245,43007,42861,32880,43539,1,16234.666666666666,19213.460463167405,43539,2,352280.6666666667,121851.03887069106,2113684,32464.833333333332,194789,1,0.09215615957726314,14.649164512293906
281547,1,2,3,21,0,7,6,2,3,-2,179072,395847,83951,61355,283919,337011,37591,44967,35773,10254,25583,15833,0,14168.083333333334,17363.29794531784,44967,-2,223525.83333333334,137096.6510873503,1341155,28333.5,170001,0,0.12675716080533067,4.763520833094426
329195,1,2,2,60,2,6,2,-1,8,-2,189321,96578,209769,411225,488519,52211,879,8303,45160,28757,1429,15261,1,8317.0,14588.206650329823,45160,-2,241270.5,173428.29179317888,1447623,16631.5,99789,4,0.06893300258418875,4.3974635094567125
416573,1,2,3,64,-1,8,5,8,2,1,209065,333962,242527,252321,136411,227031,13400,33159,8359,7449,3300,5176,1,5905.5,9646.58081206167,33159,-1,233552.83333333334,64177.10584442607,1401317,11807.166666666666,70843,4,0.050554585436378384,3.3639170085354455
111146,2,1,3,34,8,7,7,3,1,2,273312,46733,128146,442761,79186,246380,18769,10225,23824,13126,19187,43851,1,10750.833333333334,13819.57496934451,43851,1,202753.0,148096.57390500297,1216518,21497.0,128982,1,0.10602555819140692,10.945225199188949
15387,2,2,1,22,1,0,-2,7,1,6,276745,253925,264269,443293,26018,190668,44111,20787,31005,18066,37487,18588,1,14171.416666666666,16532.091301786535,44111,-2,242486.33333333334,135385.36131157854,1454918,28340.666666666668,170044,0,0.11687531530978593,94.55501396668909
77073,1,1,1,30,7,5,6,0,1,8,248199,81117,145395,12089,120479,92634,47522,27030,29809,7183,45661,28630,0,15488.5,18961.716845456605,47522,0,116652.16666666667,78636.43011331749,699913,30972.5,185835,1,0.2655115707234106,9.08116979994186
451009,2,3,3,65,-1,0,5,1,8,4,153000,208174,343751,191432,342035,177658,35823,28865,43052,2298,1485,45018,1,13046.5,18977.313659400603,45018,-1,236008.33333333334,84743.23651281362,1416050,26090.166666666668,156541,4,0.11054765015351821,3.1397377879307515
438206,2,1,1,49,-1,3,3,7,6,4,463603,416491,235144,263199,42629,168778,24626,30125,10784,43857,18401,20405,0,12351.666666666666,15008.735391784547,43857,-1,264974.0,156201.6836631411,1589844,24699.666666666668,148198,2,0.09321543497343562,3.628074467251411
302732,2,3,1,59,5,1,0,8,1,5,294293,493583,229403,339180,122350,249632,32031,32006,8782,591,11189,40343,1,10413.5,15312.80361776914,40343,0,288073.5,124313.28654452025,1728441,20823.666666666668,124942,3,0.07228595017123969,5.709475707867984
304253,2,1,1,37,-2,5,0,-1,6,2,203869,158979,491821,143093,427654,337340,20700,13588,12668,3066,40760,21514,1,9358.833333333334,12990.132806608766,40760,-2,293792.6666666667,146970.62814408416,1762756,18716.0,112296,1,0.06370478954542562,5.793717728318887
335867,1,3,3,67,4,8,5,-1,7,2,325588,265977,196222,126071,291476,484117,14941,20068,44577,40253,42298,35047,1,16434.083333333332,19092.680832090096,44577,-1,281575.1666666667,122285.20921422455,1689451,32864.0,197184,4,0.11671483813373888,5.030119064972057
95931,2,2,1,21,2,3,2,5,3,-2,383983,255649,181147,190632,34760,72081,47534,1865,47051,14100,10320,21559,0,11870.166666666666,17979.909590395273,47534,-2,186375.33333333334,126446.42298881637,1118252,23738.166666666668,142429,0,0.12736753433025172,11.65683668457895
458061,2,3,3,51,8,5,7,5,7,6,480364,477200,159302,250469,23841,436508,5769,38437,28481,36141,35541,19637,1,13670.333333333334,16608.492101295284,38437,5,304614.0,190237.09051076238,1827684,27334.333333333332,164006,3,0.08973433044219366,3.9900449939986378
215197,2,2,1,27,5,-2,8,7,4,3,249774,239291,447374,475573,30561,142089,17319,41854,25068,7311,36587,49535,0,14808.25,18816.03321698618,49535,-2,264110.3333333333,172370.564519197,1584662,29612.333333333332,177674,0,0.1121210706130947,7.3637736585205005
197737,1,2,2,41,-2,3,4,3,7,6,56049,349553,248361,381054,470937,295686,44954,9961,30269,11864,8852,30617,1,11378.166666666666,15489.75347437685,44954,-2,300273.3333333333,141733.23374941625,1801640,22752.833333333332,136517,2,0.07577373948176341,9.111294294901251
264269,1,3,1,25,8,-2,2,2,0,0,220382,460894,300007,214660,424935,273368,36157,10072,30815,28638,21684,18369,1,12145.416666666666,14193.325713538956,36157,-2,315707.6666666667,104255.89067801717,1894246,24289.166666666668,145735,0,0.076935625045492,7.1678706166551205
33013,1,1,1,31,4,-2,5,5,5,2,239485,186689,90409,27183,422470,278474,1455,2101,8515,49431,31016,12890,0,8785.583333333334,15737.526006669728,49431,-2,207451.66666666666,140662.75717142285,1244710,17568.0,105408,1,0.08468478601434495,37.703631901441746
91478,1,1,3,66,2,5,7,1,0,-1,448497,451061,270471,84260,462108,361679,1154,48519,34320,3672,1303,1988,1,7580.833333333333,16132.386076310953,48519,-1,346346.0,147974.38060691452,2078076,15159.333333333334,90956,4,0.043769332786652765,22.71667504730409
371636,1,4,3,59,1,4,7,8,-2,7,197400,458728,137324,227962,252627,190844,25825,40359,22617,20027,20229,35328,1,13700.833333333334,15412.849195827917,40359,-2,244147.5,112086.14127669843,1464885,27397.5,164385,3,0.11221699996920426,3.941719854901189
50571,1,1,1,55,4,0,1,1,7,2,476662,465331,365318,406912,123672,159549,24212,18035,25869,2154,7747,18607,0,8053.25,10502.404695419218,25869,0,332907.3333333333,153987.73336557255,1997444,16104.0,96624,3,0.04837382174416485,39.49781495245303
305544,1,4,2,34,7,3,-1,2,2,5,242565,135223,416264,190347,200674,426417,22149,24095,1515,9961,27094,41062,1,10491.166666666666,14371.884825040954,41062,-1,268581.6666666667,123219.78672870144,1611490,20979.333333333332,125876,1,0.07811156135000645,5.274166732106426
130221,2,1,1,47,-1,6,0,-2,-1,8,486890,200177,357405,269248,359432,110047,15117,14598,38227,45373,42145,18193,0,14471.916666666666,17978.74469001626,45373,-2,297199.8333333333,133192.17859231323,1783199,28942.166666666668,173653,2,0.09738284958655911,13.69363620296501
200754,2,1,1,68,-2,4,5,-2,7,-1,4099,435197,365122,445902,438016,90123,49331,29862,41771,4823,26237,18666,1,14225.083333333334,18344.997457609443,49331,-2,296409.8333333333,197171.66870665437,1778459,28448.333333333332,170690,4,0.09597634806307259,8.858896958422452
151459,2,2,2,64,-2,0,8,-1,3,5,449407,179580,256237,456898,217545,7803,13599,35865,30971,42842,1799,38959,1,13670.666666666666,17950.096203000412,42842,-2,261245.0,171185.17710713157,1567470,27339.166666666668,164035,4,0.10464953077245201,10.34913739024852
184279,1,4,3,37,8,3,4,5,7,1,465560,300126,356059,107887,267690,105288,24502,22368,37436,8890,1482,24473,1,9931.583333333334,13479.44452226381,37436,1,267101.6666666667,141366.9287728451,1602610,19858.5,119151,1,0.07434809467052224,8.696650187982913
362332,1,1,1,21,-2,8,-1,4,6,7,480510,59027,211343,21797,465891,259265,20244,43679,26135,43089,30275,44244,1,17307.333333333332,19392.96172388948,44244,-2,249638.83333333334,194869.44406182994,1497833,34611.0,207666,0,0.1386442947911158,4.133868937868767
155589,1,4,3,32,2,1,3,7,-2,7,6538,28137,325744,152705,53749,269254,8512,25851,30917,26901,16399,29506,1,11508.666666666666,13383.814806992767,30917,-2,139354.5,133514.8068713729,836127,23014.333333333332,138086,1,0.16514955263953304,5.373946744272577
287538,1,2,3,64,7,0,6,6,1,-2,85850,205996,129519,347901,431149,127210,10130,7212,19728,43910,28633,12032,1,10138.583333333334,14151.900941751659,43910,-2,221270.83333333334,138507.76575689416,1327625,20274.166666666668,121645,4,0.09162602391481658,4.617215811459295
243264,1,2,2,34,4,6,1,2,-2,2,326882,289458,34878,475556,79653,36137,45915,31114,39593,7585,8181,28413,1,13401.166666666666,17634.00195301078,45915,-2,207094.0,183483.34740242778,1242564,26800.166666666668,160801,1,0.1294106380032502,5.107882793980581
335198,2,4,2,39,-1,7,6,-1,-2,-2,12736,196349,206736,38515,241930,372320,42913,23111,23413,38101,38843,200,1,13882.333333333334,18019.401812961765,42913,-2,178097.66666666666,133998.4690101595,1068586,27763.5,166581,1,0.1558891843986765,3.187924748944839
469046,2,2,3,48,7,-1,-1,4,5,4,31804,288867,230889,14241,109211,378987,9952,46783,34010,34034,43035,15619,1,15287.583333333334,18815.193794853105,46783,-1,175666.5,147223.67191691694,1053999,30572.166666666668,183433,2,0.17403526948301276,2.247112223529788
368960,1,3,1,61,5,-2,-1,5,8,5,110539,257542,128203,442073,301473,498918,43783,19594,31071,27146,44461,10397,0,14706.0,17819.471790967626,44461,-2,289791.3333333333,158960.5850677037,1738748,29408.666666666668,176452,4,0.10148221593922668,4.712565047688876
115320,1,3,3,48,1,-1,6,4,-1,0,256219,342853,363854,374072,279286,450014,10459,20143,35115,40529,15203,32709,1,12847.25,15699.398223122496,40529,-1,344383.0,69901.81103233306,2066298,25693.0,154158,2,0.07460588937313271,17.91795005187376
25279,1,2,1,22,0,4,4,4,-2,0,272951,324766,36775,496124,190003,463031,31327,32538,39260,32413,33036,6801,0,14615.416666666666,17072.994728296035,39260,-2,297275.0,171890.0348350654,1783650,29229.166666666668,175375,0,0.09832366215339426,70.55856639619611
138509,1,3,1,38,7,7,4,2,8,4,17130,212122,111374,198396,431651,399101,4064,26349,25635,43852,13952,14504,1,10699.0,14530.026378002709,43852,2,228295.66666666666,161211.0703179737,1369774,21392.666666666668,128356,1,0.09370596901379812,9.889422347934866
301588,2,1,2,22,8,-2,-2,-1,5,1,85183,212497,374282,208025,329906,307751,44018,18722,40653,19053,38137,16565,1,14763.083333333334,17625.4654739738,44018,-2,252940.66666666666,105306.50156693396,1517644,29524.666666666668,177148,0,0.11672566161753566,5.032176346522301
35198,1,4,1,33,5,3,8,3,1,0,249852,70389,218562,86155,360602,64272,2575,49488,24862,29496,6026,164,0,9385.916666666666,16301.19998069486,49488,0,174972.0,120868.65001148975,1049832,18768.5,112611,1,0.10726573394590061,29.826467412073796
253219,1,1,1,59,-1,4,3,1,0,5,296970,256619,352641,57923,75329,311156,27747,15109,47831,43530,38138,2338,1,14558.75,19299.85933121134,47831,-1,225106.33333333334,126657.481111329,1350638,29115.5,174693,3,0.12934109657796586,5.333873050579404
302452,1,4,3,23,8,6,4,7,1,0,74200,293589,283742,289359,441582,27977,38985,13876,37633,10740,21986,15556,1,11566.833333333334,14659.275027549395,38985,0,235074.83333333334,155019.0994805694,1410449,23129.333333333332,138776,0,0.09839136331756881,4.663381296851522
173779,1,2,2,30,8,5,8,-1,8,4,199420,238244,475356,182142,83520,442649,5841,43221,8557,24287,42777,11117,1,11319.333333333334,16462.587631206447,43221,-1,270221.8333333333,155217.43921147092,1621331,22633.333333333332,135800,1,0.08375834422453912,9.32984422738461
387746,2,1,1,50,0,3,3,6,2,-1,452200,162853,298897,40158,111392,240910,20224,168,41479,48037,36946,5845,0,12726.0,18812.12688666542,48037,-1,217735.0,146937.16044350388,1306410,25449.833333333332,152699,3,0.11688443903512918,3.3692417200864244
62233,1,2,1,62,0,0,3,4,-2,8,499449,360824,7434,443493,64027,348736,2097,10062,27579,23680,18825,7708,1,7497.0,10297.037385048716,27579,-2,287327.1666666667,203351.62560394415,1723963,14991.833333333334,89951,4,0.05217687386559214,27.70174987502287
46817,1,2,2,51,7,5,-1,3,8,8,493607,37330,176438,99178,220179,26121,34137,29522,49223,12641,45176,41776,1,17708.75,20543.72124441387,49223,-1,175475.5,173446.95728521733,1052853,35412.5,212475,3,0.2018087995188295,22.48869000528678
366812,2,4,3,46,8,4,3,2,-2,-2,440837,457220,71530,374292,443854,267124,15372,8122,35940,17553,14166,34165,1,10444.25,13351.851292304682,35940,-2,342476.1666666667,150479.55835716246,2054857,20886.333333333332,125318,2,0.060986238945064795,5.6019350511826165
252790,2,4,2,49,-2,0,1,0,0,3,197330,10321,462316,141114,126223,150631,27969,49290,4219,44254,48349,24205,0,16524.0,20965.301346402215,49290,-2,181322.5,151029.6306328662,1087935,33047.666666666664,198286,2,0.18225905040265986,4.30371058980061
347317,2,4,2,62,3,6,6,7,3,5,343287,481175,52006,406452,186876,142484,46636,23209,19748,47744,38360,45443,1,18430.833333333332,20983.231014023528,47744,3,268713.3333333333,166893.01597091075,1612280,36856.666666666664,221140,4,0.13715979854607316,4.642099292563732
223065,1,1,1,21,-1,-1,-2,7,-2,-2,208296,231177,193853,59198,423033,194827,15292,29868,25863,47505,49533,1477,0,14128.083333333334,19334.447117930747,49533,-2,218397.33333333334,117169.55708146493,1310384,28256.333333333332,169538,0,0.12938039536492404,5.87444915156625
130736,1,3,1,68,-2,0,5,1,8,7,324263,206334,113049,378035,308907,319,2431,8018,41950,34947,2695,17246,0,8942.166666666666,14759.997972612164,41950,-2,221817.83333333334,143955.18723049428,1330907,17881.166666666668,107287,4,0.08061194358427703,10.18011106343945
411360,2,4,3,28,-1,-1,2,0,-1,6,154716,128222,423360,49059,375808,233330,33781,14468,36467,25480,13701,41169,1,13755.916666666666,16352.51595575841,41169,-1,227415.83333333334,146550.4495256383,1364495,27511.0,165066,0,0.12097222782046034,3.3170337417266698
401713,2,4,1,47,3,-2,-2,8,4,0,303101,5035,154283,223457,107000,243283,39342,30731,18468,9134,37063,31414,1,13846.916666666666,16449.21814366503,39342,-2,172693.16666666666,107079.29918787602,1036159,27692.0,166152,2,0.16035376809914273,2.5793514275052605
350401,2,1,1,50,1,1,1,5,-2,0,261879,137395,495946,367002,358244,431565,47893,27477,32671,6161,46112,49084,1,17450.333333333332,21395.545778304306,49084,-2,342005.1666666667,127194.97489038893,2052031,34899.666666666664,209398,3,0.10204426736238291,5.85623614086188
143351,2,4,2,53,3,2,-2,0,4,1,12240,54699,19308,86609,113805,224262,7890,39218,28845,2988,1438,47225,1,10634.333333333334,17363.66569662761,47225,-2,85153.83333333333,78426.63658073492,510923,21267.333333333332,127604,3,0.24975191956469026,3.564139768794329
299213,2,1,1,34,6,3,3,4,1,8,395351,329910,64138,142832,493656,181778,19606,13461,6302,885,0,8497,1,4064.6666666666665,6606.010683575614,19606,0,267944.1666666667,164701.37430199745,1607665,8125.166666666667,48751,1,0.030324103591214385,5.372978446774128
186877,2,2,3,67,7,2,-1,4,7,-2,5948,159537,112319,432383,279943,497373,42207,32677,11742,43905,12812,48599,1,15996.583333333334,19931.844997200442,48599,-2,247917.16666666666,190802.7802380423,1487503,31990.333333333332,191942,4,0.12903637841393997,7.959797085741103
54875,1,4,2,44,7,-2,2,4,3,6,146577,383589,405553,442559,347819,285606,40343,14548,17056,40454,42638,47276,1,16861.25,20018.2496833855,47276,-2,335283.8333333333,106784.26173255433,2011703,33719.166666666664,202315,2,0.10056902037721245,36.65973576242989
459483,1,4,3,55,5,0,4,4,5,8,2962,103458,439258,22467,59200,236306,31239,29337,9774,28391,38357,18680,1,12983.666666666666,15181.955319830624,38357,0,143941.83333333334,166849.8397942493,863651,25963.0,155778,3,0.18037146949383445,1.8796146973840606
